,length_3d,max_elevation,uphill,moving_time,difficulty,min_elevation,downhill,country_Albania,country_Andorra,country_Argentina,country_Armenia,country_Austria,country_Belgium,country_Bosnia and Herzegovina,country_Bulgaria,country_Canada,country_Chile,country_China,country_Costa Rica,country_Croatia,country_Czechia,country_Ecuador,country_Falkland Islands,country_Faroe Islands,country_France,country_Georgia,country_Germany,country_Greece,country_Greenland,country_Hungary,country_Iceland,country_Ireland,country_Israel,country_Italy,country_Japan,country_Liechtenstein,country_Montenegro,country_Morocco,country_Namibia,country_Nepal,country_Netherlands,country_New Zealand,country_North Macedonia,country_Norway,country_Poland,country_Portugal,country_Romania,country_Russia,country_San Marino,country_Serbia,country_Slovakia,country_Slovenia,country_Spain,country_Sweden,country_Switzerland,country_Tajikistan,country_Thailand,country_Turkey,country_Turkmenistan,country_United Kingdom,country_United States,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,Hiking Environment_Alpine,Hiking Environment_Mountain,Hiking Environment_Valley
20,0.16894026400055598,0.2661472304124508,0.29221648972644004,0.4706502607683604,-0.7693809470690316,-0.3097222347146654,0.6898358267677537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
21,0.44775395867514556,0.39617003029465625,0.4169529470438129,0.34431857515033826,1.8280950478510356,0.027476896282781504,0.4252431300627688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22,-0.08919780185086586,0.32237788968254266,0.9337426952814846,0.517469164357954,0.09644438457099079,-0.5579284845086911,0.970964494288796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23,-0.8378878220391085,-0.886656574840782,-1.6092542994915597,-0.6725245275565295,-0.7693809470690316,-0.22328024470372163,-0.7413159592960973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
24,0.10118602823528298,-1.1860599803659704,-0.4862602431505123,0.09022683058444245,0.09644438457099079,-0.7720394067393762,-0.3413641394674664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25,0.0016514762759231242,-0.971723985144703,-0.7914945012453019,0.5933316589878717,-0.7693809470690316,-0.74187813159672,-0.617310611322727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27,0.05861605950194294,-0.7634358751923985,0.31666829697589777,0.5893639552938381,0.9622697162110132,-1.4196535402521229,0.3085550391718846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
28,1.4986315172984115,-0.1737736784108466,1.830206354448732,1.885215981765131,0.09644438457099079,-1.6640155567890813,1.792832777975512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
29,0.825511945465438,-0.24883627194598054,1.0669032680518453,1.1548410857674716,0.09644438457099079,-0.8748104937501784,1.061827945519137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30,0.9610325839651281,-0.07391078510758133,1.9774779729902798,1.1181795036346036,0.09644438457099079,-1.4144799564277721,1.9375430763112043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31,-0.09302879402933667,-0.4091383162850281,0.07530073830234059,-0.06943356606345978,0.09644438457099079,-0.7867517857398739,0.1775671264480264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,0.8722053030058514,0.3629300270620372,0.7452009234613858,1.572402222527542,0.9622697162110132,-0.026681239056653382,0.8148994715270996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35,1.1390469259653415,-1.3639101557042397,-0.3242931442269763,1.2176895122809606,-0.7693809470690316,-1.0362873861011832,-0.233878248737612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36,0.27055383611295797,-0.4250322117074004,-0.231920991027829,0.6382460648043292,0.09644438457099079,-0.44136117396628693,-0.07507960998751559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37,0.8457734669641861,0.7593210580093263,1.3138872828955508,0.5958709893520528,1.8280950478510356,-0.24965117307023837,1.2614906383901572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
38,-0.1716423897483765,1.635801236047394,-0.5690846632466307,-0.40049876229360265,0.9622697162110132,2.5884547808346023,-0.43936278986343164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
39,-0.875257968664315,0.8651921349277097,-0.6569074368687691,-0.8328197567954768,0.9622697162110132,1.6038570654058253,-0.4850243551580526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40,-0.460410502640283,-0.5657481068165467,-0.08163471314707395,-0.25353501746660734,0.09644438457099079,-0.7952666424507845,0.02983908021779698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41,-0.5850290824337125,0.26834393880032276,0.2866889660145196,-0.28607018775768084,1.8280950478510356,-0.0965992963380206,0.3975335473236734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
42,-0.24655518618121008,-1.9365535768711613,-1.8909891699696273,-0.350593736221163,-1.635206278709054,-1.056137421260585,-1.668952536800116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44,-0.5007941946390088,0.3148476671758462,-0.21110768354562864,-0.7677494162133298,0.09644438457099079,0.577044430790991,-0.10040785735912786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
46,1.2653022054953087,0.9578293272312953,-0.2916065236245526,1.5565314077514083,-0.7693809470690316,1.3857760922862468,0.2024554526007557,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
47,-0.28068894352437035,0.0393712671950889,-0.0925402236287239,-0.03150231874850096,0.09644438457099079,0.06873982004852394,0.002692221948980825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
48,0.020061463898868873,-0.5261258562798417,0.504533523551726,0.37748857803245706,0.9622697162110132,-0.9743121632053142,0.49576206882678026,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
49,0.26213030998433107,-0.2963723854823348,0.4328704270665617,-0.15735787992323869,-0.7693809470690316,-0.7887996626703462,0.47722894068471683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
50,0.8139987928533177,0.8156975357055198,1.320821420094516,1.5992238994992074,0.09644438457099079,0.17267860004335864,1.334357665318036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
51,1.8359391715779274,0.8317103422337003,2.0293216873761613,1.9272736409218847,0.09644438457099079,-0.6793460737434369,1.9937163685268373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52,0.10507238386569843,0.9764891045381603,0.9115381156577124,0.9243968552180145,0.09644438457099079,0.4093700161503993,1.0189910049613646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
53,1.1179313665730868,0.8931157607020879,1.1949001359694489,0.4516052830370004,0.9622697162110132,0.1918998133434218,1.1462474038402226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
54,0.5959588793851908,-0.9211970136854044,-0.07367498923904753,0.4176417394160747,-0.7693809470690316,-1.1208970382285872,0.03391239623632004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
55,0.09172005382840613,-0.5704196680855704,0.2520981732772951,-0.350593736221163,-0.7693809470690316,-1.0635924118408124,-0.3532778414277743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
56,0.4393517664959827,-0.06791583537707789,0.8194886805601503,0.5327051465430421,1.8280950478510356,-0.9649350425236783,0.8183631805871984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
57,-1.2111032467272123,-1.6626783347679184,-1.432536621973572,-1.2441912757928548,-0.7693809470690316,-1.0074733984127848,-1.1548173016639955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
58,-0.01767672342738588,-0.688532088272642,-0.22795391973028192,0.4796966251907564,0.09644438457099079,-0.6335202926089281,-0.11363175310819663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,-0.2917370763107149,-0.8238485596184322,-0.8717130781201311,-0.350593736221163,-0.7693809470690316,-0.3759368590723875,-0.8251615076172185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
61,3.0685098506534585,-0.3364445880959429,-0.35024633165827407,0.17354860815914294,-1.635206278709054,0.10351784405811794,0.42828118742879345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
62,0.8446896349776606,-0.4549275570522288,0.9577733870898439,0.642372476646124,0.09644438457099079,-1.004329727686183,0.9633732308466023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
63,0.6542305573485219,-1.9575954534086901,-1.1203029231023047,0.1111763060889384,-0.7693809470690316,-1.4313120676896356,-0.7450361932940534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
64,-0.18554664966916098,-0.7679618637306592,0.12380881099869255,0.5081053836400352,-0.7693809470690316,-1.249949212513782,0.19888261447091343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
65,0.37298087831318155,-0.5775262641237171,0.39897672477201646,0.4816011229638923,0.09644438457099079,-1.1437574187935964,0.45775426048780893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
66,1.6186352502496686,-0.46319873493647756,1.73857212373797,2.6457454258374447,0.09644438457099079,-1.1761537876858896,1.7186726808744037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
67,0.026879161908023162,0.22218414926390742,-0.581625409962539,-0.03102619430521688,-0.7693809470690316,0.7073720371995504,-0.4294930440072648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
68,1.1827470667234254,-1.4005283144333858,-0.9364874151427226,0.10800214313371186,0.09644438457099079,-1.1699921930617494,-0.7365180895478692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
69,0.49191081045750895,-1.6845142443823349,-1.3332968701492065,0.01737979076199011,-1.635206278709054,-1.034562858159733,-1.1273210393123254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
70,-0.05051466331283978,-0.8155112111516283,-0.30719105263620833,-0.0813366771455598,-0.7693809470690316,-0.9247319848886189,-0.14827240946978015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
71,-0.07828614246159997,-0.42444992078434923,-0.45481490617887926,-0.11339572299334923,0.09644438457099079,-0.09965314790100555,-0.3573999479015592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
